95.3587925833333, 0, 1
95.7753357083333, 1, 1
95.7753371666667, 0, 1
95.7753394166667, 1, 1
95.7753408333333, 0, 1
95.77534325, 1, 1
95.7753447083333, 0, 1
95.77534725, 1, 1
95.7753486666667, 0, 1
95.7753510833333, 1, 1
95.7753525416667, 0, 1
95.7753545833333, 1, 1
95.7753562083333, 0, 1
95.775358625, 1, 1
95.77536, 0, 1
95.775362, 1, 1
95.7753639583333, 0, 1
95.7753660416667, 1, 1
95.7753674583333, 0, 1
95.7753694583333, 1, 1
95.775370875, 0, 1
95.7753729583333, 1, 1
95.775374375, 0, 1
95.775376375, 1, 1
95.775378375, 0, 1
95.7753808333333, 1, 1
95.77538225, 0, 1
95.7753842916667, 1, 1
95.7753857083333, 0, 1
95.77538775, 1, 1
95.7753894166667, 0, 1
95.7753914166667, 1, 1
95.7753928333333, 0, 1
95.77539525, 1, 1
95.7753966666667, 0, 1
95.7753990833333, 1, 1
95.7754005, 0, 1
95.775403, 1, 1
95.7754044166667, 0, 1
95.775407625, 1, 1
95.7754090416667, 0, 1
95.7754113333333, 1, 1
95.77541275, 0, 1
95.7754148333333, 1, 1
95.77541675, 0, 1
95.7754187916667, 1, 1
95.7754204583333, 0, 1
95.7754224583333, 1, 1
95.7754245416667, 0, 1
95.7754265833333, 1, 1
95.7754282083333, 0, 1
95.7754302083333, 1, 1
95.775431625, 0, 1
95.7754340416667, 1, 1
95.7754354583333, 0, 1
95.775437875, 1, 1
95.7754392916667, 0, 1
95.7754417916667, 1, 1
95.77544325, 0, 1
95.7754464166667, 1, 1
95.7754478333333, 0, 1
95.775450125, 1, 1
95.7754515416667, 0, 1
95.775453625, 1, 1
95.7754555833333, 0, 1
95.7754562083333, 0, 0
95.775457625, 1, 0
95.77545925, 0, 0
95.775459875, 0, 1
95.7754612916667, 1, 1
95.775463375, 0, 1
95.7754640416667, 0, 0
95.7754654583333, 1, 0
95.7754670833333, 0, 0
95.7754676666667, 0, 1
95.7754690833333, 1, 1
95.7754705, 0, 1
95.7754729166667, 1, 1
95.7754743333333, 0, 1
95.7754768333333, 1, 1
95.77547825, 0, 1
95.775478875, 0, 0
95.77548075, 1, 0
95.7754821666667, 0, 0
95.775485375, 1, 0
95.7754867916667, 0, 0
95.7754890833333, 1, 0
95.7754905, 0, 0
95.7754925833333, 1, 0
95.7754945, 0, 0
95.7754965833333, 1, 0
95.7754982083333, 0, 0
95.7755002083333, 1, 0
95.7755022083333, 0, 0
95.77550425, 1, 0
95.7755062083333, 0, 0
95.77550825, 1, 0
95.7755096666667, 0, 0
95.775510375, 0, 1
95.7755120416667, 1, 1
95.7755134583333, 0, 1
95.7755140416667, 0, 0
95.7755157083333, 1, 0
95.775517125, 0, 0
95.7755191666667, 1, 0
95.7755210833333, 0, 0
95.7755230833333, 1, 0
95.7755245, 0, 0
95.7755265416667, 1, 0
95.7755279583333, 0, 0
95.7755301666667, 1, 0
95.7755315833333, 0, 0
95.7755341666667, 1, 0
95.775535625, 0, 0
95.77553925, 1, 0
95.7755406666667, 0, 0
95.7755427083333, 1, 0
95.775544125, 0, 0
95.7755464166667, 1, 0
95.7755478333333, 0, 0
95.7755498333333, 1, 0
95.7755515416667, 0, 0
95.7755540416667, 1, 0
95.7755554583333, 0, 0
95.7755574583333, 1, 0
95.775559375, 0, 0
95.7755614583333, 1, 0
95.775562875, 0, 0
95.775564875, 1, 0
95.7755662916667, 0, 0
95.775568375, 1, 0
95.7755697916667, 0, 0
95.7755717916667, 1, 0
95.7755732083333, 0, 0
95.77557525, 1, 0
95.7755768333333, 0, 0
95.7755780833333, 0, 1
95.7755795416667, 1, 1
95.775581, 0, 1
95.7776695833333, 1, 1
95.777671, 0, 1
95.7776730416667, 1, 1
95.7776744583333, 0, 1
95.7776770833333, 1, 1
95.777678875, 0, 1
95.7776810833333, 1, 1
95.7776825, 0, 1
95.7776847916667, 1, 1
95.7776862083333, 0, 1
95.777688875, 1, 1
95.7776902916667, 0, 1
95.7776940416667, 1, 1
95.7776957916667, 0, 1
95.7776977916667, 1, 1
95.7776992083333, 0, 1
95.7777015, 1, 1
95.7777029166667, 0, 1
95.7777049166667, 1, 1
95.7777068333333, 0, 1
95.777708875, 1, 1
95.7777102916667, 0, 1
95.7777123333333, 1, 1
95.77771375, 0, 1
95.7777159583333, 1, 1
95.777717375, 0, 1
95.7777199583333, 1, 1
95.7777215, 0, 1
95.7777245833333, 1, 1
95.777726, 0, 1
95.7777285833333, 1, 1
95.7777300416667, 0, 1
95.7777337083333, 1, 1
95.777735125, 0, 1
95.7777375, 1, 1
95.7777389166667, 0, 1
95.77774125, 1, 1
95.777742625, 0, 1
95.7777446666667, 1, 1
95.7777465833333, 0, 1
95.7777485833333, 1, 1
95.7777500416667, 0, 1
95.7777520416667, 1, 1
95.7777534583333, 0, 1
95.7777557083333, 1, 1
95.777757125, 0, 1
95.7777597083333, 1, 1
95.777761125, 0, 1
95.7777648333333, 1, 1
95.7777665833333, 0, 1
95.777769, 1, 1
95.7777707083333, 0, 1
95.77777275, 1, 1
95.7777741666667, 0, 1
95.7777765833333, 1, 1
95.777778, 0, 1
95.7777810833333, 1, 1
95.7777825, 0, 1
95.777785, 1, 1
95.7777864166667, 0, 1
95.7777884583333, 1, 1
95.777789875, 0, 1
95.777791875, 1, 1
95.7777933333333, 0, 1
95.7777939583333, 0, 0
95.777795375, 1, 0
95.7777967916667, 0, 0
95.7777974166667, 0, 1
95.7777993333333, 1, 1
95.77780075, 0, 1
95.7778038333333, 1, 1
95.77780525, 0, 1
95.7778058333333, 0, 0
95.77780725, 1, 0
95.7778086666667, 0, 0
95.7778095416667, 0, 1
95.777811, 1, 1
95.7778124166667, 0, 1
95.777813, 0, 0
95.7778144166667, 1, 0
95.7778160416667, 0, 0
95.7778185, 1, 0
95.7778199166667, 0, 0
95.7778219166667, 1, 0
95.777823875, 0, 0
95.7778259166667, 1, 0
95.777827375, 0, 0
95.777828, 0, 1
95.7778294166667, 1, 1
95.7778308333333, 0, 1
95.7778328333333, 1, 1
95.77783425, 0, 1
95.777834875, 0, 0
95.7778362916667, 1, 0
95.7778382916667, 0, 0
95.777838875, 0, 1
95.7778406666667, 1, 1
95.777842125, 0, 1
95.7778427083333, 0, 0
95.777844125, 1, 0
95.777846125, 0, 0
95.7778474166667, 0, 1
95.77784925, 1, 0
95.7778506666667, 0, 0
95.77785275, 1, 0
95.7778544166667, 0, 0
95.7778565, 1, 0
95.777858125, 0, 0
95.7778600416667, 1, 0
95.7778614583333, 0, 0
95.7778635, 1, 0
95.7778649166667, 0, 0
95.7778668333333, 1, 0
95.77786825, 0, 0
95.7778701666667, 1, 0
95.7778717916667, 0, 0
95.7778737083333, 1, 0
95.7778751666667, 0, 0
95.7778772083333, 1, 0
95.7778786666667, 0, 0
95.7778810416667, 1, 0
95.7778824583333, 0, 0
95.7778844166667, 1, 0
95.7778858333333, 0, 0
95.777888125, 1, 0
95.7778895416667, 0, 0
95.7778914583333, 1, 0
95.7778933333333, 0, 0
95.7778953333333, 1, 0
95.777897, 0, 0
95.7778989166667, 1, 0
95.7779003333333, 0, 0
95.7779023333333, 1, 0
95.77790375, 0, 0
95.7779057083333, 1, 0
95.777907125, 0, 0
95.7779090833333, 1, 0
95.777909125, 1, 1
95.7779106666667, 0, 1
95.7779154583333, 1, 1
95.777916875, 0, 1
95.7779206666667, 1, 1
95.7779220416667, 0, 1
95.7779240416667, 1, 1
95.7779254583333, 0, 1
95.77792775, 1, 1
95.7779292083333, 0, 1
95.7779312083333, 1, 1
95.7779328333333, 0, 1
95.7779353333333, 1, 1
95.77793675, 0, 1
95.77793875, 1, 1
95.7779406666667, 0, 1
95.77794275, 1, 1
95.7779441666667, 0, 1
95.7779461666667, 1, 1
95.7779475833333, 0, 1
95.777949625, 1, 1
95.7779510416667, 0, 1
95.7779530833333, 1, 1
95.7779550833333, 0, 1
95.7779574583333, 1, 1
95.777958875, 0, 1
95.7779609166667, 1, 1
95.7779629166667, 0, 1
95.7779653333333, 1, 1
95.77796675, 0, 1
95.77796875, 1, 1
95.7779701666667, 0, 1
95.7779725833333, 1, 1
95.7779741666667, 0, 1
95.77797625, 1, 1
95.7779776666667, 0, 1
95.7779801666667, 1, 1
95.7779815833333, 0, 1
95.7779835833333, 1, 1
95.777985, 0, 1
95.7779870416667, 1, 1
95.7779885, 0, 1
95.7779905, 1, 1
95.7779919166667, 0, 1
95.7779939583333, 1, 1
95.777995375, 0, 1
95.777997625, 1, 1
95.7779990416667, 0, 1
95.778001625, 1, 1
95.7780030416667, 0, 1
95.7780055416667, 1, 1
95.7780069583333, 0, 1
95.77800975, 1, 1
95.778011375, 0, 1
95.778013875, 1, 1
95.7780152916667, 0, 1
95.7780172916667, 1, 1
95.7780192083333, 0, 1
95.7780212916667, 1, 1
95.7780227083333, 0, 1
95.77802475, 1, 1
95.7780261666667, 0, 1
95.7780281666667, 1, 1
95.7780295833333, 0, 1
95.778031625, 1, 1
95.778033625, 0, 1
95.7780342083333, 0, 0
95.7780360416667, 1, 0
95.7780375, 0, 0
95.7780388333333, 0, 1
95.7780408333333, 1, 1
95.77804225, 0, 1
95.7780445833333, 1, 1
95.778046, 0, 1
95.7780465833333, 0, 0
95.778048, 1, 0
95.7780497916667, 0, 0
95.7780504166667, 0, 1
95.7780518333333, 1, 1
95.7780534583333, 0, 1
95.7780540416667, 0, 0
95.7780554583333, 1, 0
95.778056875, 0, 0
95.7780589166667, 1, 0
95.7780603333333, 0, 0
95.7780623333333, 1, 0
95.77806375, 0, 0
95.7780664166667, 1, 0
95.7780678333333, 0, 0
95.7780695833333, 0, 1
95.7780710416667, 1, 1
95.7780725, 0, 1
95.7780749166667, 1, 1
95.7780763333333, 0, 1
95.7780769166667, 0, 0
95.7780783333333, 1, 0
95.7780803333333, 0, 0
95.7780809166667, 0, 1
95.77808275, 1, 1
95.7780841666667, 0, 1
95.7780861666667, 1, 1
95.7780875833333, 0, 1
95.77809075, 1, 1
95.7780907916667, 1, 0
95.7780925, 0, 0
95.7780944583333, 1, 0
95.778095875, 0, 0
95.7780977916667, 1, 0
95.7780992083333, 0, 0
95.778101125, 1, 0
95.7781025416667, 0, 0
95.7781044583333, 1, 0
95.778106, 0, 0
95.7781079583333, 1, 0
95.778109375, 0, 0
95.7781114583333, 1, 0
95.778112875, 0, 0
95.7781153333333, 1, 0
95.778115375, 1, 1
95.77811675, 0, 1
95.77811875, 1, 1
95.7781201666667, 0, 1
95.7781225, 1, 0
95.7781239166667, 0, 0
95.778126625, 1, 0
95.7781283333333, 0, 0
95.77813075, 1, 0
95.7781321666667, 0, 0
95.7781340833333, 1, 0
95.7781360833333, 0, 0
95.778138125, 1, 0
95.7781395416667, 0, 0
95.778141625, 1, 0
95.7781430416667, 0, 0
95.7781450416667, 1, 0
95.7781464583333, 0, 0
95.7781484166667, 1, 0
95.7781498333333, 0, 0
95.7781519166667, 1, 0
95.7781519583333, 1, 1
95.7781535416667, 0, 1
95.7781583333333, 1, 1
95.7781597083333, 0, 1
95.7781621666667, 1, 1
95.7781635833333, 0, 1
95.7781655833333, 1, 1
95.7781672916667, 0, 1
95.77816975, 1, 1
95.7781711666667, 0, 1
95.7781739583333, 1, 1
95.77817575, 0, 1
95.77817775, 1, 1
95.7781791666667, 0, 1
95.7781812083333, 1, 1
95.778182625, 0, 1
95.778184875, 1, 1
95.7781862916667, 0, 1
95.778188875, 1, 1
95.7781902916667, 0, 1
95.7781925416667, 1, 1
95.7781939583333, 0, 1
95.7781966666667, 1, 1
95.7781980833333, 0, 1
95.7782004166667, 1, 1
95.7782018333333, 0, 1
95.7782038333333, 1, 1
95.7782055833333, 0, 1
95.7782076666667, 1, 1
95.7782092916667, 0, 1
95.7782112916667, 1, 1
95.7782127083333, 0, 1
95.77821475, 1, 1
95.7782161666667, 0, 1
95.7782181666667, 1, 1
95.7782195833333, 0, 1
95.7782221666667, 1, 1
95.7782235833333, 0, 1
95.77822675, 1, 1
95.77822825, 0, 1
95.778230625, 1, 1
95.7782320833333, 0, 1
95.7782340833333, 1, 1
95.7782360833333, 0, 1
95.7782385416667, 1, 1
95.7782399583333, 0, 1
95.778242, 1, 1
95.7782434166667, 0, 1
95.7782458333333, 1, 1
95.7782474583333, 0, 1
95.7782495, 1, 1
95.7782509166667, 0, 1
95.7782534583333, 1, 1
95.778254875, 0, 1
95.7782580833333, 1, 1
95.7782595, 0, 1
95.77826175, 1, 1
95.7782631666667, 0, 1
95.77826525, 1, 1
95.7782671666667, 0, 1
95.7782695833333, 1, 1
95.778271, 0, 1
95.778273, 1, 1
95.7782744166667, 0, 1
95.7782764583333, 1, 1
95.7782780833333, 0, 1
95.7782786666667, 0, 0
95.7782800416667, 1, 0
95.7782815, 0, 0
95.7782820833333, 0, 1
95.7782839166667, 1, 1
95.7782853333333, 0, 1
95.7782869583333, 0, 0
95.778288375, 1, 0
95.7782897916667, 0, 0
95.778290375, 0, 1
95.7782922916667, 1, 1
95.77829375, 0, 1
95.77829575, 1, 1
95.7782971666667, 0, 1
95.7782992083333, 1, 1
95.778300625, 0, 1
95.7783012083333, 0, 0
95.778302625, 1, 0
95.7783040416667, 0, 0
95.7783060833333, 1, 0
95.7783075, 0, 0
95.77830975, 1, 0
95.7783111666667, 0, 0
95.77831375, 1, 0
95.7783151666667, 0, 0
95.7783185416667, 1, 0
95.7783199583333, 0, 0
95.7783219583333, 1, 0
95.7783235833333, 0, 0
95.778326, 1, 0
95.7783274166667, 0, 0
95.7783294166667, 1, 0
95.7783313333333, 0, 0
95.778332, 0, 1
95.7783334166667, 1, 1
95.7783348333333, 0, 1
95.7783354166667, 0, 0
95.7783368333333, 1, 0
95.7783382083333, 0, 0
95.7783402916667, 1, 0
95.7783417083333, 0, 0
95.77834375, 1, 0
95.77834575, 0, 0
95.7783481666667, 1, 0
95.7783495833333, 0, 0
95.7783515833333, 1, 0
95.778353, 0, 0
95.7783550416667, 1, 0
95.778356625, 0, 0
95.7783586666667, 1, 0
95.7783600833333, 0, 0
95.7783625416667, 1, 0
95.7783639583333, 0, 0
95.778366375, 1, 0
95.7783677916667, 0, 0
95.7783702916667, 1, 0
95.7783717083333, 0, 0
95.77837375, 1, 0
95.7783751666667, 0, 0
95.7783771666667, 1, 0
95.778378625, 0, 0
95.7783807083333, 1, 0
95.778382125, 0, 0
95.7783847083333, 1, 0
95.778386125, 0, 0
95.7783885833333, 1, 0
95.77839, 0, 0
95.7783920416667, 1, 0
95.7783934583333, 0, 0
95.77839575, 1, 0
95.7783971666667, 0, 0
95.7783982916667, 0, 1
95.77839975, 1, 1
95.7784015833333, 0, 1
95.7804785, 1, 1
95.7804799166667, 0, 1
95.7804819583333, 1, 1
95.7804833333333, 0, 1
95.780485375, 1, 1
95.7804867916667, 0, 1
95.780488875, 1, 1
95.7804902916667, 0, 1
95.780492875, 1, 1
95.7804943333333, 0, 1
95.7804975, 1, 1
95.7804989166667, 0, 1
95.7805015833333, 1, 1
95.780503, 0, 1
95.7805054166667, 1, 1
95.7805068333333, 0, 1
95.780508875, 1, 1
95.7805105, 0, 1
95.7805129583333, 1, 1
95.780514375, 0, 1
95.7805164166667, 1, 1
95.7805183333333, 0, 1
95.7805204166667, 1, 1
95.7805218333333, 0, 1
95.7805238333333, 1, 1
95.78052525, 0, 1
95.7805272916667, 1, 1
95.7805287083333, 0, 1
